size,optimized,unoptimized
900,4.74282102585,4.73726830482
1000,6.4813472271,6.50814213753
1100,8.67680926323,8.62112798691
1200,11.630723238,11.6482257843
1300,14.5410838127,14.548123455
1400,18.961271143,18.9515088558

