size,optimized,unoptimized
1000000,0.000664949417114,0.000645160675049
1000000,0.000664949417114,0.000626802444458
1000000,0.000664949417114,0.000653028488159
1000000,0.000664949417114,0.000716924667358
1000000,0.000664949417114,0.000591039657593
400000,0.000770092010498,0.000601053237915
400000,0.000770092010498,0.000645160675049
400000,0.000770092010498,0.000635862350464
400000,0.000770092010498,0.000656843185425
400000,0.000770092010498,0.000630855560303
200000,0.000865936279297,0.000646829605103
200000,0.000865936279297,0.000578165054321
200000,0.000865936279297,0.00062108039856
200000,0.000865936279297,0.000627994537354
200000,0.000865936279297,0.000766038894653
200000,0.000759840011597,0.000646829605103
200000,0.000759840011597,0.000578165054321
200000,0.000759840011597,0.00062108039856
200000,0.000759840011597,0.000627994537354
200000,0.000759840011597,0.000766038894653
20,0.000612020492554,0.000699996948242
20,0.000612020492554,0.00062894821167
20,0.000612020492554,0.000607013702393
20,0.000612020492554,0.000593185424805
20,0.000612020492554,0.00058913230896
500000,0.000624895095825,0.000692129135132
500000,0.000624895095825,0.000648021697998
500000,0.000624895095825,0.000635147094727
500000,0.000624895095825,0.000679016113281
500000,0.000624895095825,0.000741004943848
500000,0.000683069229126,0.000692129135132
500000,0.000683069229126,0.000648021697998
500000,0.000683069229126,0.000635147094727
500000,0.000683069229126,0.000679016113281
500000,0.000683069229126,0.000741004943848
400000,0.000648975372314,0.000601053237915
400000,0.000648975372314,0.000645160675049
400000,0.000648975372314,0.000635862350464
400000,0.000648975372314,0.000656843185425
400000,0.000648975372314,0.000630855560303
500000,0.000571012496948,0.000692129135132
500000,0.000571012496948,0.000648021697998
500000,0.000571012496948,0.000635147094727
500000,0.000571012496948,0.000679016113281
500000,0.000571012496948,0.000741004943848
400000,0.000640869140625,0.000601053237915
400000,0.000640869140625,0.000645160675049
400000,0.000640869140625,0.000635862350464
400000,0.000640869140625,0.000656843185425
400000,0.000640869140625,0.000630855560303
200000,0.000629901885986,0.000646829605103
200000,0.000629901885986,0.000578165054321
200000,0.000629901885986,0.00062108039856
200000,0.000629901885986,0.000627994537354
200000,0.000629901885986,0.000766038894653
500000,0.000690937042236,0.000692129135132
500000,0.000690937042236,0.000648021697998
500000,0.000690937042236,0.000635147094727
500000,0.000690937042236,0.000679016113281
500000,0.000690937042236,0.000741004943848
50,0.000643968582153,0.000627040863037
50,0.000643968582153,0.000678062438965
50,0.000643968582153,0.000658988952637
50,0.000643968582153,0.000650882720947
50,0.000643968582153,0.000608205795288
50,0.000643968582153,0.00111794471741
50,0.000643968582153,0.000976085662842
50,0.000643968582153,0.00138306617737
