size,optimized,unoptimized
1000,0.000601053237915,0.000576972961426
1000,0.000601053237915,0.000570058822632
1000,0.000601053237915,0.000566959381104
1000,0.000601053237915,0.000588178634644
1000,0.000601053237915,0.000576972961426
1000,0.000601053237915,0.00139999389648
1000,0.000601053237915,0.00145697593689
1000,0.000601053237915,0.00107407569885
1000,0.000601053237915,0.00136494636536
1000,0.000601053237915,0.000991821289062
500,0.000581979751587,0.000626087188721
500,0.000581979751587,0.000590085983276
500,0.000581979751587,0.000571966171265
500,0.000581979751587,0.000598907470703
500,0.000581979751587,0.000634908676147
900,0.000638008117676,0.000579118728638
900,0.000638008117676,0.000609159469604
900,0.000638008117676,0.000652074813843
900,0.000638008117676,0.000607967376709
900,0.000638008117676,0.000635862350464
600,0.000571012496948,0.000706911087036
600,0.000571012496948,0.000642061233521
600,0.000571012496948,0.000558853149414
600,0.000571012496948,0.000607013702393
600,0.000571012496948,0.00056791305542
800,0.000576972961426,0.000569105148315
800,0.000576972961426,0.000653982162476
800,0.000576972961426,0.00062894821167
800,0.000576972961426,0.000638008117676
800,0.000576972961426,0.000585079193115
700,0.000656127929688,0.000613927841187
700,0.000656127929688,0.000653028488159
700,0.000656127929688,0.000675916671753
700,0.000656127929688,0.00055193901062
700,0.000656127929688,0.000547885894775
900,0.00061297416687,0.000579118728638
900,0.00061297416687,0.000609159469604
900,0.00061297416687,0.000652074813843
900,0.00061297416687,0.000607967376709
900,0.00061297416687,0.000635862350464
900,0.000574111938477,0.000579118728638
900,0.000574111938477,0.000609159469604
900,0.000574111938477,0.000652074813843
900,0.000574111938477,0.000607967376709
900,0.000574111938477,0.000635862350464
500,0.000633955001831,0.000626087188721
500,0.000633955001831,0.000590085983276
500,0.000633955001831,0.000571966171265
500,0.000633955001831,0.000598907470703
500,0.000633955001831,0.000634908676147
900,0.000556945800781,0.000579118728638
900,0.000556945800781,0.000609159469604
900,0.000556945800781,0.000652074813843
900,0.000556945800781,0.000607967376709
900,0.000556945800781,0.000635862350464
800,0.000638008117676,0.000569105148315
800,0.000638008117676,0.000653982162476
800,0.000638008117676,0.00062894821167
800,0.000638008117676,0.000638008117676
800,0.000638008117676,0.000585079193115
700,0.000661134719849,0.000613927841187
700,0.000661134719849,0.000653028488159
700,0.000661134719849,0.000675916671753
700,0.000661134719849,0.00055193901062
700,0.000661134719849,0.000547885894775
900,0.000624895095825,0.000579118728638
900,0.000624895095825,0.000609159469604
900,0.000624895095825,0.000652074813843
900,0.000624895095825,0.000607967376709
900,0.000624895095825,0.000635862350464
600,0.000615119934082,0.000706911087036
600,0.000615119934082,0.000642061233521
600,0.000615119934082,0.000558853149414
600,0.000615119934082,0.000607013702393
600,0.000615119934082,0.00056791305542
800,0.000583171844482,0.000569105148315
800,0.000583171844482,0.000653982162476
800,0.000583171844482,0.00062894821167
800,0.000583171844482,0.000638008117676
800,0.000583171844482,0.000585079193115
500,0.00059700012207,0.000626087188721
500,0.00059700012207,0.000590085983276
500,0.00059700012207,0.000571966171265
500,0.00059700012207,0.000598907470703
500,0.00059700012207,0.000634908676147
1000,0.000605821609497,0.000576972961426
1000,0.000605821609497,0.000570058822632
1000,0.000605821609497,0.000566959381104
1000,0.000605821609497,0.000588178634644
1000,0.000605821609497,0.000576972961426
1000,0.000605821609497,0.00139999389648
1000,0.000605821609497,0.00145697593689
1000,0.000605821609497,0.00107407569885
1000,0.000605821609497,0.00136494636536
1000,0.000605821609497,0.000991821289062
800,0.000589847564697,0.000569105148315
800,0.000589847564697,0.000653982162476
800,0.000589847564697,0.00062894821167
800,0.000589847564697,0.000638008117676
800,0.000589847564697,0.000585079193115
600,0.000654935836792,0.000706911087036
600,0.000654935836792,0.000642061233521
600,0.000654935836792,0.000558853149414
600,0.000654935836792,0.000607013702393
600,0.000654935836792,0.00056791305542
600,0.000553131103516,0.000706911087036
600,0.000553131103516,0.000642061233521
600,0.000553131103516,0.000558853149414
600,0.000553131103516,0.000607013702393
600,0.000553131103516,0.00056791305542
1000,0.000581026077271,0.000576972961426
1000,0.000581026077271,0.000570058822632
1000,0.000581026077271,0.000566959381104
1000,0.000581026077271,0.000588178634644
1000,0.000581026077271,0.000576972961426
1000,0.000581026077271,0.00139999389648
1000,0.000581026077271,0.00145697593689
1000,0.000581026077271,0.00107407569885
1000,0.000581026077271,0.00136494636536
1000,0.000581026077271,0.000991821289062
1000,0.000557899475098,0.000576972961426
1000,0.000557899475098,0.000570058822632
1000,0.000557899475098,0.000566959381104
1000,0.000557899475098,0.000588178634644
1000,0.000557899475098,0.000576972961426
1000,0.000557899475098,0.00139999389648
1000,0.000557899475098,0.00145697593689
1000,0.000557899475098,0.00107407569885
1000,0.000557899475098,0.00136494636536
1000,0.000557899475098,0.000991821289062
1000,0.000555992126465,0.000576972961426
1000,0.000555992126465,0.000570058822632
1000,0.000555992126465,0.000566959381104
1000,0.000555992126465,0.000588178634644
1000,0.000555992126465,0.000576972961426
1000,0.000555992126465,0.00139999389648
1000,0.000555992126465,0.00145697593689
