prefix,size,optimized,unoptimized
kmeans,0,0.0159771442413,0.0162529945374
kmeans,1,0.0906354427338,0.092181634903
kmeans,2,1.52088675499,1.54398884773
kmeans,3,2.6562977314,2.67918996811
kmeans,4,10.4039397717,11.0434207439

conjugate_transpose,1024,63.6081019402,59.3931740284
conjugate_transpose,16,0.00974378585815,0.0101190567017
conjugate_transpose,2048,230.545366478,226.983218145
conjugate_transpose,512,12.9500849724,15.1375974178

